,0
426,CO[C@@H]1CC[C@@H]2CCOc3c(C#N)cccc3C(=O)N(C)CCCC(=O)N(C)C[C@@H]1O2
427,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](N)[C@H](O)[C@H](C)O1
428,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
429,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
430,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC
431,CN(C)CC(=O)N1CCCCN2[C@H](CO)[C@H](c3ccc(C=Cc4ccccc4)cc3)[C@H]2C1
432,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
433,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
434,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
435,O=C1NC(=S)S/C1=C/c1cc(Br)ccc1OCc1ccccc1Br
436,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
437,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]
438,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
439,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
440,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1
441,COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC)c2)CS3)c1
442,O=c1[nH]cc(F)c(=O)[nH]1
443,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
444,CC(=O)N[C@H]1C[C@@H](C(=O)Nc2cc(-c3ccc(F)cc3)ccc2N)C1
445,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
446,CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1
447,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1
448,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12
449,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
450,COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1
451,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
452,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
453,C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)Cc1ccc2c(c1)OCO2
454,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl
455,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
456,CC(=O)NC(c1cc(Cl)c2cccnc2c1O)C1CC1
457,N#C[C@H]1[C@@H](c2ccc(-c3cccnc3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1
458,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
459,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
460,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
461,CC1(C)C=C2C(=[N+]([O-])c3cc4c(cc32)C=CC(C)(C)O4)C(C)(C)C1
462,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1
463,CCCN(CCC)CCc1ccc(O)c(O)c1
464,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
465,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
466,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12
467,COc1ccc(CN2C(=O)[C@@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)cc1
468,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
469,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
470,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
471,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
472,O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=NO
473,O=C(Cc1cccnc1)N1CC(=O)N2[C@H](C1)[C@H](c1ccc(C=Cc3ccccc3)cc1)[C@@H]2CO
474,c1ccc(CNc2ncnc3ccccc23)cc1
475,CC(=O)Nc1ccc(CNc2ncnc3ccc(-c4c(C)noc4C)cc23)cc1
476,C=CC[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
477,CC(C=CC(=O)NO)=C[C@@H](C)C(=O)c1ccc(N(C)C)cc1
478,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1
479,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1
480,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
481,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1
482,O=c1cc(N2CCN(c3cccc(Cl)c3)CC2)[nH]c(=O)n1C1CCCCC1
483,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
484,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1
485,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1
486,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
487,CN(C)c1ccc2c(c1)[C@H]1C[C@H](CC(=O)NCc3ccc4c(c3)OCO4)O[C@H](CO)[C@H]1O2
488,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
489,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
490,COc1ccc(CNC(=O)c2cc3c(c(-c4cccc(-c5cccc(C#N)c5)c4)n2)[C@H](CCO)N([S@@](=O)C(C)(C)C)C3)cc1
491,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
492,C[C@]12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=C[C@@]43C)C1C[C@@H](O)[C@]2(O)C(=O)CO
493,Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1
494,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
495,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12
496,O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(c(O)c21)OCO3
497,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@@H]1C
498,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
499,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1
500,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
501,CC(C)[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C
502,Brc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1
503,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
504,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
505,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
506,C[C@H]1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
507,CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O
508,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC
509,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
510,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
511,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
512,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1
513,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
514,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
515,O=C(O)c1c[nH]c2c(Cl)c(Cl)ccc2c1=O
516,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
517,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2C=Cc2cc[n+]([O-])cc2)cc1
518,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
519,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1
520,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)N=Cc1cnc2ccc(Br)cn12
521,OCCNc1nc(Nc2ccccc2Cl)nc(N2CCCC2)n1
522,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
523,CN(C)c1nc(N)nc(CSc2nnnn2-c2ccccc2)n1
524,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
525,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
526,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1
527,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
528,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
529,COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1
530,O=C(c1ccc(Cl)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1
531,CCCN(C)C[C@@H]1Oc2cc(C#CCC3CCCC3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C
532,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
533,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
534,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
535,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
536,c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1
537,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
538,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(C(=O)NO)c1
539,Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1
540,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1
541,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
542,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2
543,O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12
544,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
545,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
546,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
547,CN(C)S(=O)(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)cc1
548,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(C(=O)OC)C5(CC)C=CCN6CCC43C65)C2)C1
549,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1
550,CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
551,O=C(COc1c(Cl)cc(Cl)cc1Cl)NN=Cc1ccc[nH]1
552,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
553,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
554,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
555,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
556,CC(C=CC=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O
557,C[C@@H]1O[C@@H](O[C@@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
558,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
559,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
560,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
561,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
562,Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1
563,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1
564,Cc1cc(C)n(-c2nc(NCCCO)c3c4c(sc3n2)CCCC4)n1
565,CN1C(=O)C(=C2C(=O)Nc3ccccc32)c2ccccc21
566,N#C[C@@H]1N[C@H](CO)[C@@H]1c1ccc(-c2cccc(F)c2)cc1
567,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
568,C[C@@H]1C[C@@H]2O[C@H]2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
569,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
570,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21
571,OC[C@H]1[C@@H](c2ccc(C=Cc3ccccc3)cc2)[C@H]2CN(Cc3cccnc3)CCCCN21
572,C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1
573,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1
574,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br
575,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
576,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
577,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
578,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
579,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
580,CC=C1NC(=O)[C@H]2CSSCCC=C[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O
581,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)[C@H]1O
582,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(C3C(=O)N(C)CCN3C)cc2)n1
583,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NS(C)(=O)=O)ccc2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1
584,N#CC(=C(N)Sc1ccccc1N)C(C#N)=C(N)Sc1ccccc1N
585,COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)C1CC1)CC31CCN(Cc2cccc(F)c2)CC1
586,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
587,COc1cccc(-c2cccc(-c3nc(C(=O)NCC(F)(F)F)cc4c3[C@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)c1
588,C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
589,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O
590,COc1ccc(COc2cc3oc(=O)c4cc(C(C)O)ccc4c3cc2OC)cc1
591,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
592,CC(C)(C)c1cc(C=C(C#N)C(N)=S)cc(C(C)(C)C)c1O
593,CN(C)CC(=O)N1CCCCN2[C@H](CO)[C@@H](c3ccc(C=Cc4ccccc4)cc3)[C@@H]2C1
594,CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O
595,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
596,Cc1cc(C2CCCCC2)n(O)c(=O)c1
597,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1
598,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Cc3ccccc3)ccc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2
599,COc1cccc(NC(=O)N[C@@H]2C=C[C@H](CC(=O)Nc3ccc(-c4ccccc4)cc3)O[C@H]2CO)c1
600,CCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(CC)CC
601,N#C[C@@H]1[C@H](c2ccccc2)[C@@H](CO)N1S(=O)(=O)c1ccc(F)cc1
602,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
603,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1
604,COc1cc(-c2cc[n+](C)cc2)ccc1O
605,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
606,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
607,CCC(OC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)C(=O)NC1C2CC3CC(C2)CC1C3
608,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1
609,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O
610,Cc1c(P(=S)(c2ccccc2)c2ccccc2)n2ccccc2[n+]1CC=Cc1ccccc1
611,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C
612,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O
613,CN(C)CC(=O)N1CCCCN2[C@H](C1)[C@H](c1ccc(C=Cc3ccccc3)cc1)[C@@H]2CO
614,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
615,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
616,COc1ccc(CN(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1
617,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1
618,COC1=CC(c2cc3ccccc3[nH]2)=NC1=Cc1[nH]c(C)cc1C
619,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
620,O=C(O)C=Cc1ccc(-c2ccc(O)c(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)c2)c(Cl)c1
621,OCCNCCCOc1cccc(Cl)c1Cl
622,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1
623,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
624,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
625,O=c1[nH]c(=O)n([C@H]2C[C@H](O)C(CO)O2)cc1I
626,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO
627,CCN(C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(-c2ccc(F)cc2)cc1)C(=O)COC
628,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
629,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O
630,COc1ccc(-c2ccc([C@H]3[C@H]4CN(C(=O)Cc5ccncc5)CCCCN4[C@H]3CO)cc2)cc1
631,COc1ccccc1NC(=O)N1CCCCN2[C@H](CO)[C@H](c3ccc(-c4cccc(C#N)c4)cc3)[C@H]2C1
632,C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1
633,CC(C)NCC(O)COc1cccc2[nH]ccc12
634,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
635,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
636,COc1ccc(CN(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1
637,CCCCCC=CC=C1C(=O)C=C[C@@H]1CC=CCCCC(=O)O
638,C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12
639,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
640,Cc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)Nc4ccc(-c5ccccc5)cc4)CC[C@@H]32)c1
641,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1
